bus_i,kV,cities,county,carb_inten_no_renew,pd,Type,Import,Lat,Lon,carb_emit
1693,66,Glendale,Los Angeles County,1.23104,0.6342,'Substation',' ',34.15591282,-118.2775984,0.7807255679999999
1694,66,Burbank,Santa Clara County,1.23104,4.73591,'Substation',' ',34.17780359,-118.316146,5.830094646399999
1695,66,Burbank,Santa Clara County,1.20448,4.00467,'Substation',' ',34.17160752,-118.3038497,4.8235449216
1696,66,Los Angeles,Los Angeles County,1.08309,44.0186,'Substation',' ',34.10139918,-118.2877455,47.676105474
1697,66,Walnut,Los Angeles County,0.9213,0.2462,'Substation',' ',34.04077632,-117.8218358,0.22682406
1698,66,Hacienda Heights,Los Angeles County,0.88554,3.49029,'Substation',' ',34.024072,-118.0241972,3.0907914065999997
1699,66,El Segundo,Los Angeles County,1.23104,1.16202,'Substation',' ',33.90248924,-118.4028868,1.4304931008
1700,66,Carson,Los Angeles County,1.23104,3.75224,'Substation',' ',33.87575205,-118.2491081,4.6191575296
1701,66,Carson,Los Angeles County,1.25204,3.82278,'Substation',' ',33.80372031,-118.2821461,4.7862734712
1702,66,Wilmington,Los Angeles County,2.00719,0.0,'Substation',' ',33.79405948,-118.2353506,0.0
1703,115,Wilmington,Los Angeles County,1.1132,30.08663,'Substation',' ',33.77007438,-118.2651929,33.492436516
1704,66,Long Beach,Los Angeles County,1.23104,0.0,'Substation',' ',33.77514222,-118.2278691,0.0
1705,66,Long Beach,Los Angeles County,1.23104,0.0,'Substation',' ',33.7656395,-118.2251507,0.0
1706,115,Calipatria,Imperial County,0.15792,0.0,'Substation',' ',33.15710432,-115.6467855,0.0
1707,115,Calipatria,Imperial County,0.15792,0.0,'Substation',' ',33.15682042,-115.6399654,0.0
1708,115,Calipatria,Imperial County,0.15792,0.0,'Substation',' ',33.1577481,-115.6400038,0.0
1709,115,Calipatria,Imperial County,0.15792,0.0,'Substation',' ',33.16232475,-115.6177256,0.0
1710,115,Calipatria,Imperial County,0.15792,0.0,'Substation',' ',33.16436955,-115.6153132,0.0
1711,115,Calipatria,Imperial County,0.15792,0.0,'Substation',' ',33.17808484,-115.6042926,0.0
1712,115,Calipatria,Imperial County,0.15792,1.19441,'Substation',' ',33.17838727,-115.5658256,0.1886212272
1713,115,Brawley,Imperial County,0.15792,1.23874,'Substation',' ',32.96851821,-115.5346445,0.19562182079999998
1714,115,Winterhaven,Imperial County,0.15792,0.30894,'Substation',' ',32.81647025,-115.2573359,0.0487878048
1715,115,Winterhaven,Imperial County,0.15792,3.06539,'Substation',' ',32.78658788,-115.2487903,0.4840863888
1716,115,Winterhaven,Imperial County,0.15792,0.0,'Substation',' ',32.77451111,-115.2648667,0.0
1717,115,Winterhaven,Imperial County,0.15792,0.0,'Substation',' ',32.77523611,-115.2632922,0.0
1718,115,Winterhaven,Imperial County,0.15792,0.0,'Substation',' ',32.70607416,-115.217907,0.0
1719,115,Winterhaven,Imperial County,0.0,0.0,'Substation',' ',32.7060577,-115.1263706,0.0
1720,66,Winterhaven,Imperial County,0.0,0.0,'Substation',' ',32.77916572,-114.6344093,0.0
1721,66,Heber,Imperial County,0.15792,0.0,'Substation',' ',32.7145034,-115.5174953,0.0
1722,115,Calexico,Imperial County,0.0,0.0,'Substation',' ',32.67353827,-115.3920561,0.0
1723,66,Hornbrook,Siskiyou County,0.0,0.0,'Substation',' ',41.93298104,-122.4367485,0.0
1724,66,Montague,Siskiyou County,1.23104,0.0,'Substation',' ',41.97986964,-122.3359387,0.0
1725,115,Grenada,Siskiyou County,1.23104,0.0,'Substation',' ',41.60383182,-122.5226591,0.0
1726,230,Fall River Mills,Shasta County,1.23104,1.28477,'Substation',' ',40.98975466,-121.4967732,1.5816032608
1727,230,Montgomery Creek,Shasta County,0.0,0.0,'Substation',' ',40.98709396,-121.8493033,0.0
1728,230,Montgomery Creek,Shasta County,0.0,0.0,'Substation',' ',40.99253306,-121.9746015,0.0
1729,230,Montgomery Creek,Shasta County,0.0,0.0,'Substation',' ',40.92227055,-121.9923454,0.0
1730,230,Montgomery Creek,Shasta County,0.0,0.0,'Substation',' ',40.98672929,-121.9765849,0.0
1731,230,Lewiston,Trinity County,0.0,0.0,'Substation',' ',40.79696775,-122.7614314,0.0
1732,230,French Gulch,Shasta County,0.0,0.0,'Substation',' ',40.59823642,-122.5371186,0.0
1733,230,French Gulch,Shasta County,1.23104,0.0,'Substation',' ',40.64590342,-122.6257398,0.0
1734,66,Whitmore,Shasta County,0.0,0.0,'Substation',' ',40.67817555,-121.8730925,0.0
1735,66,Millville,Shasta County,0.0,0.0,'Substation',' ',40.57186647,-122.0203827,0.0
1736,66,Redding,Shasta County,1.23104,0.36553,'Substation',' ',40.73723942,-122.3224981,0.4499820512
1737,115,Redding,Shasta County,1.23104,0.86411,'Substation',' ',40.63357895,-122.3918969,1.0637539744
1738,66,Redding,Shasta County,1.23104,0.0,'Substation',' ',40.74435042,-122.3083163,0.0
1739,115,Redding,Shasta County,1.23104,0.0,'Substation',' ',40.53504296,-122.3775951,0.0
1740,115,Redding,Shasta County,1.23104,0.0,'Substation',' ',40.58640252,-122.3952491,0.0
1741,115,Redding,Shasta County,1.23104,0.0,'Substation',' ',40.57484532,-122.3894841,0.0
1742,230,Redding,Shasta County,0.0,0.0,'Substation',' ',40.6280133,-122.4677291,0.0
1743,66,,Shasta County,0.0,0.0,'Substation',' ',40.40490556,-122.1217246,0.0
1744,115,Redding,Shasta County,1.23104,1.73998,'Substation',' ',40.51800505,-122.3153389,2.1419849792
1745,66,Manton,Shasta County,1.23104,0.0,'Substation',' ',40.45955127,-121.8664328,0.0
1746,66,Paynes Creek,Tehama County,1.23104,0.0,'Substation',' ',40.40132958,-121.9651054,0.0
1747,66,Red Bluff,Tehama County,1.23104,0.0,'Substation',' ',40.14465791,-122.2116928,0.0
1748,115,Canyon Dam,Plumas County,0.0,0.0,'Substation',' ',40.17581925,-121.1907463,0.0
1749,66,Quincy,Plumas County,0.42807,3.22441,'Substation',' ',39.97493535,-120.9447603,1.3802731887000002
1750,66,Beckwourth,Plumas County,0.42807,0.0,'Substation',' ',39.75696824,-120.3708737,0.0
1751,66,Blairsden Graeagle,Plumas County,0.42807,0.43554,'Substation',' ',39.80126759,-120.6449025,0.1864416078
1752,66,Kings Beach,Placer County,0.0,0.0,'Substation',' ',39.24586381,-120.0274494,0.0
1753,66,Yuba City,Sutter County,0.39915,1.46139,'Substation',' ',39.13686954,-121.6401138,0.5833138185
1754,66,Yuba City,Sutter County,0.39915,1.45778,'Substation',' ',39.0525088,-121.6919042,0.5818728870000001
1755,115,Auburn,Placer County,0.0,0.0,'Substation',' ',38.88992636,-121.0984958,0.0
1756,115,Geyserville,Sonoma County,0.15792,1.53044,'Substation',' ',38.8057044,-122.8149792,0.2416870848
1757,115,Cloverdale,Sonoma County,0.15792,0.0,'Substation',' ',38.81471409,-122.8020392,0.0
1758,230,Cloverdale,Sonoma County,0.15792,1.45449,'Substation',' ',38.8053101,-122.7838602,0.22969306080000002
1759,66,Cupertino,Santa Clara County,0.68425,1.44482,'Substation',' ',37.31772837,-122.0887268,0.988618085
1760,230,Geyserville,Sonoma County,0.15792,2.55408,'Substation',' ',38.795979,-122.7670067,0.4033403136
1761,66,Roseville,Placer County,1.20815,5.34342,'Substation',' ',38.7794983,-121.2827414,6.455652873
1762,230,Middletown,Lake County,0.15792,0.0,'Substation',' ',38.75227765,-122.7195493,0.0
1763,66,Healdsburg,Sonoma County,0.15792,0.0,'Substation',' ',38.60655701,-122.852858,0.0
1764,66,Mcclellan,Sacramento County,1.19394,1.646,'Substation',' ',38.64740601,-121.411359,1.9652252399999999
1765,66,Carmichael,Sacramento County,1.23104,1.04857,'Substation',' ',38.60630599,-121.34661,1.2908316128
1766,66,Sacramento,Sacramento County,0.75216,1.56191,'Substation',' ',38.62063386,-121.405762,1.1748062256
1767,66,Rancho Cordova,Sacramento County,1.23104,1.09459,'Substation',' ',38.59310499,-121.237507,1.3474840735999998
1768,66,Rancho Cordova,Sacramento County,1.23104,0.85707,'Substation',' ',38.61922402,-121.282636,1.0550874527999998
1769,66,Sacramento,Sacramento County,1.00936,1.36681,'Substation',' ',38.60908499,-121.491049,1.3796033416000002
1770,66,Sacramento,Sacramento County,0.83702,1.33962,'Substation',' ',38.61934901,-121.439584,1.1212887324
1771,66,Sacramento,Sacramento County,0.75216,1.96769,'Substation',' ',38.58062618,-121.3851902,1.4800177104
1772,66,Sacramento,Sacramento County,0.78214,0.75247,'Substation',' ',38.59787636,-121.3812278,0.5885368858
1773,66,Sacramento,Sacramento County,1.23104,1.17726,'Substation',' ',38.57077511,-121.451394,1.4492541503999998
1774,66,Sacramento,Sacramento County,1.23104,2.07937,'Substation',' ',38.55643741,-121.4265029,2.5597876447999997
1775,66,Sacramento,Sacramento County,1.23104,0.0,'Substation',' ',38.53171154,-121.4001031,0.0
1776,66,Dixon,Solano County,0.25093,6.13599,'Substation',' ',38.52911015,-121.7513987,1.5397039706999998
1777,66,Sacramento,Sacramento County,1.23104,1.21047,'Substation',' ',38.49860176,-121.4279462,1.4901369887999998
1778,66,Herald,Sacramento County,1.23104,0.48202,'Substation',' ',38.34437299,-121.1235694,0.5933859008
1779,66,Galt,Sacramento County,1.23104,0.91194,'Substation',' ',38.271455,-121.312744,1.1226346176
1780,66,Galt,Sacramento County,1.23104,1.07765,'Substation',' ',38.27497882,-121.282964,1.3266302559999998
1781,115,Vallejo,Solano County,0.76385,4.1333,'Substation',' ',38.19806517,-122.1551376,3.1572212050000004
1782,115,Fairfield,Solano County,0.27146,0.0,'Substation',' ',38.20550643,-122.147878,0.0
1783,230,Rio Vista,Solano County,0.19424,0.0,'Substation',' ',38.123638,-121.829231,0.0
1784,66,Suisun City,Solano County,1.23104,0.0,'Substation',' ',38.24122071,-121.8557539,0.0
1785,66,Suisun City,Solano County,1.23104,0.0,'Substation',' ',38.22659284,-121.8441836,0.0
1786,115,Clements,San Joaquin County,0.06562,0.0,'Substation',' ',38.22688953,-121.0245828,0.0
1787,230,Lodi,San Joaquin County,1.23104,0.0,'Substation',' ',38.08793823,-121.3882058,0.0
1788,66,Lodi,San Joaquin County,0.17117,9.50664,'Substation',' ',38.11600961,-121.290442,1.6272515688
1789,66,Lodi,San Joaquin County,0.17104,7.50094,'Substation',' ',38.13724028,-121.2613779,1.2829607776
1790,66,Stockton,San Joaquin County,0.50297,1.3154,'Substation',' ',37.91255598,-121.2633716,0.661606738
1791,66,Stockton,San Joaquin County,1.23104,0.0,'Substation',' ',37.93766718,-121.3283912,0.0
1792,66,Lathrop,San Joaquin County,1.05033,1.9134,'Substation',' ',37.79785502,-121.274217,2.009701422
1793,66,Lathrop,San Joaquin County,1.05033,0.0,'Substation',' ',37.80878549,-121.2765713,0.0
1794,66,Tracy,San Joaquin County,0.94944,1.99887,'Substation',' ',37.75614112,-121.4169099,1.8978071328
1795,115,Tracy,San Joaquin County,1.23104,0.0,'Substation',' ',37.67245302,-121.5443886,0.0
1796,115,Tracy,San Joaquin County,0.0,0.0,'Substation',' ',37.72005266,-121.4884286,0.0
1797,115,Tracy,San Joaquin County,1.23104,0.0,'Substation',' ',37.71036086,-121.4899576,0.0
1798,115,San Francisco,San Francisco County,0.39489,3.3313,'Substation',' ',37.73691799,-122.3768664,1.3154970570000002
1799,115,San Francisco,San Francisco County,0.39489,4.38108,'Substation',' ',37.74602982,-122.4033721,1.7300446812
1800,66,Modesto,Stanislaus County,0.42612,1.37252,'Substation',' ',37.64289802,-121.040375,0.5848582224
1801,66,Modesto,Stanislaus County,1.23104,11.52817,'Substation',' ',37.65300923,-121.0196588,14.191638396799998
1802,66,Modesto,Stanislaus County,1.23104,5.69377,'Substation',' ',37.637159,-120.993187,7.009258620799999
1803,66,Modesto,Stanislaus County,1.23104,1.65475,'Substation',' ',37.641965,-121.00605,2.03706344
1804,66,Modesto,Stanislaus County,1.23104,0.0,'Substation',' ',37.62925302,-120.931338,0.0
1805,66,Turlock,Stanislaus County,1.23104,2.68929,'Substation',' ',37.48947163,-120.8380604,3.3106235616
1806,115,Turlock,Stanislaus County,1.23104,0.0,'Substation',' ',37.48773294,-120.8968342,0.0
1807,66,Menlo Park,San Mateo County,1.12996,8.19047,'Substation',' ',37.45537671,-122.1782867,9.2549034812
1808,66,San Jose,Santa Clara County,0.68425,0.82692,'Substation',' ',37.4547593,-121.9355511,0.56582001
1809,115,Sunnyvale,Santa Clara County,0.68425,0.0,'Substation',' ',37.40954139,-122.0317761,0.0
1810,115,Sunnyvale,Santa Clara County,0.0,0.0,'Substation',' ',37.41613333,-122.0308028,0.0
1811,115,Mountain View,Santa Clara County,0.0,0.0,'Substation',' ',37.41811202,-122.063481,0.0
1812,66,Santa Clara,Santa Clara County,1.23104,0.0,'Substation',' ',37.36941523,-121.9445236,0.0
1813,115,San Jose,Santa Clara County,0.74776,10.24617,'Substation',' ',37.26909516,-121.7872462,7.661676079199999
1814,66,Los Gatos,Santa Clara County,0.29352,5.42148,'Substation',' ',37.22643981,-121.9773522,1.5913128096
1815,115,San Jose,Santa Clara County,0.74776,16.96424,'Substation',' ',37.24447236,-121.7964123,12.6851801024
1816,115,San Jose,Santa Clara County,0.74776,1.34626,'Substation',' ',37.21507985,-121.8043416,1.0066793776
1817,66,San Jose,Santa Clara County,0.40083,1.5517,'Substation',' ',37.2142178,-121.8952356,0.621967911
1818,115,Coyote,Santa Clara County,0.29352,1.32239,'Substation',' ',37.19925063,-121.7490891,0.3881479128
1819,500,Coyote,Santa Clara County,0.26406,1.10389,'Substation',' ',37.22628255,-121.7462767,0.2914931934
1820,230,Coyote,Santa Clara County,1.23104,0.68253,'Substation',' ',37.22141404,-121.746599,0.8402217311999999
1821,115,Gilroy,Santa Clara County,1.23104,0.0,'Substation',' ',36.99859078,-121.5364215,0.0
1822,66,Watsonville,Santa Cruz County,0.29352,4.96148,'Substation',' ',36.91115927,-121.7679575,1.4562936096
1823,115,Ridgecrest,San Bernardino County,0.0,0.0,'Substation',' ',35.02029675,-117.5662498,0.0
1824,115,Ridgecrest,San Bernardino County,0.0,0.0,'Substation',' ',35.01551078,-117.5657344,0.0
1825,115,Ridgecrest,San Bernardino County,0.0,0.0,'Substation',' ',35.01904365,-117.5555104,0.0
1826,115,Boron,San Bernardino County,0.0,0.0,'Substation',' ',35.01185281,-117.5556662,0.0
1827,115,Boron,San Bernardino County,0.0,0.0,'Substation',' ',35.00735718,-117.5557409,0.0
1828,115,Trona,San Bernardino County,0.15792,0.0,'Substation',' ',35.70415183,-117.3933603,0.0
1829,115,Trona,San Bernardino County,0.15792,2.28505,'Substation',' ',35.76488065,-117.3754457,0.36085509600000004
1830,500,Avila Beach,San Luis Obispo County,0.4885,0.0,'Substation',' ',35.21629199,-120.847388,0.0
1831,230,Essex,San Bernardino County,1.23104,0.89752,'Substation',' ',34.14883909,-115.1219475,1.1048830208
1832,115,Santa Maria,Santa Barbara County,0.0,11.34606,'Substation',' ',34.94478983,-120.4577742,0.0
1833,115,Daggett,San Bernardino County,0.15792,0.0,'Substation',' ',34.86159802,-116.8280445,0.0
1834,230,Victorville,San Bernardino County,1.23104,0.0,'Substation',' ',34.59531611,-117.3630892,0.0
1835,66,Vandenberg AFB,Santa Barbara County,0.0,0.0,'Substation',' ',34.76375276,-120.5259889,0.0
1836,66,Oro Grande,San Bernardino County,0.94216,2.40186,'Substation',' ',34.60605018,-117.3350898,2.2629364176
1837,115,Lucerne Valley,San Bernardino County,0.94216,1.79672,'Substation',' ',34.38305539,-116.9411811,1.6927977152
1838,115,Victorville,San Bernardino County,0.0,0.0,'Substation',' ',34.566,-117.3124944,0.0
1839,66,Santa Barbara,Santa Barbara County,1.11973,6.78026,'Substation',' ',34.4041565,-119.7265495,7.5920605297999995
1840,230,Parker Dam,San Bernardino County,1.23104,0.0,'Substation',' ',34.29103334,-114.141425,0.0
1841,115,San Bernardino,San Bernardino County,1.23104,1.77661,'Substation',' ',34.30747075,-117.3234937,2.1870779743999997
1842,66,Mentone,San Bernardino County,0.0,0.0,'Substation',' ',34.14563804,-117.0591055,0.0
1843,115,Mentone,San Bernardino County,1.11921,1.00012,'Substation',' ',34.0742056,-117.0774917,1.1193443051999998
1844,66,Colton,San Bernardino County,1.23104,19.67839,'Substation',' ',34.0417976,-117.36086,24.224885225599998
1845,115,Mentone,San Bernardino County,0.0,0.0,'Substation',' ',34.08802668,-117.0396618,0.0
1846,66,Ontario,San Bernardino County,0.0,0.0,'Substation',' ',34.04401675,-117.5682165,0.0
1847,66,Chino,San Bernardino County,1.23104,0.0,'Substation',' ',33.98992232,-117.6806503,0.0
1848,115,Whitewater,Riverside County,0.0,0.0,'Substation',' ',33.94999167,-116.66685,0.0
1849,115,Whitewater,Riverside County,0.0,0.0,'Substation',' ',33.91601977,-116.7183577,0.0
1850,115,Whitewater,Riverside County,0.67528,1.01536,'Substation',' ',33.91775834,-116.6428055,0.6856523008000001
1851,115,Whitewater,Riverside County,0.45198,0.35958,'Substation',' ',33.93719236,-116.6157222,0.1625229684
1852,115,Whitewater,Riverside County,0.0,0.0,'Substation',' ',33.92625001,-116.6148056,0.0
1853,115,North Palm Springs,Riverside County,0.0,0.0,'Substation',' ',33.92066048,-116.5811554,0.0
1854,115,North Palm Springs,Riverside County,0.0,0.0,'Substation',' ',33.92176389,-116.5797111,0.0
1855,115,North Palm Springs,Riverside County,0.0,0.0,'Substation',' ',33.93161389,-116.5689805,0.0
1856,115,North Palm Springs,Riverside County,0.0,0.0,'Substation',' ',33.90733058,-116.5798389,0.0
1857,115,North Palm Springs,Riverside County,0.0,0.0,'Substation',' ',33.90721389,-116.5793333,0.0
1858,115,North Palm Springs,Riverside County,0.0,0.0,'Substation',' ',33.91063251,-116.5528915,0.0
1859,66,Riverside,Riverside County,1.23104,5.42158,'Substation',' ',33.9307667,-117.2935923,6.674181843199999
1860,115,Desert Hot Springs,Riverside County,0.5567,0.34724,'Substation',' ',33.87760559,-116.4643638,0.193308508
1861,66,Riverside,Riverside County,1.23104,11.83596,'Substation',' ',33.96216982,-117.4528961,14.5705401984
1862,500,Desert Center,Riverside County,0.0,0.0,'Substation',' ',33.67121576,-115.5589824,0.0
1863,66,Riverside,Riverside County,1.23104,0.0,'Substation',' ',33.85479613,-117.4538978,0.0
1864,115,Cabazon,Riverside County,0.0,0.0,'Substation',' ',33.91713502,-116.7346083,0.0
1865,115,Perris,Riverside County,1.23104,3.81228,'Substation',' ',33.83565128,-117.1830736,4.6930691711999994
1866,66,Anaheim,Orange County,1.03835,28.10982,'Substation',' ',33.85342728,-117.8570252,29.187831597000002
1867,66,Anaheim,Orange County,1.03835,6.57531,'Substation',' ',33.83104984,-117.9113948,6.8274731385
1868,66,Anaheim,Orange County,1.03835,1.44207,'Substation',' ',33.80449763,-117.900745,1.4973733845000001
1869,115,Indio,Riverside County,0.16398,3.11346,'Substation',' ',33.77345347,-116.2845082,0.5105451708
1870,115,Indio,Riverside County,0.16442,2.30382,'Substation',' ',33.74289723,-116.1966315,0.3787940844
1871,115,Coachella,Riverside County,0.15792,0.83213,'Substation',' ',33.66994416,-116.1571434,0.1314099696
1872,115,Coachella,Riverside County,0.16442,3.99293,'Substation',' ',33.67655626,-116.1724908,0.6565175506
1873,115,La Quinta,Riverside County,0.15876,2.89835,'Substation',' ',33.69921608,-116.269905,0.4601420460000001
1874,115,La Quinta,Riverside County,0.15876,0.51196,'Substation',' ',33.63038756,-116.2392514,0.0812787696
1875,115,Winchester,Riverside County,1.23104,1.40184,'Substation',' ',33.68098774,-117.0698252,1.7257211136
1876,115,Menifee,Riverside County,1.22769,4.42605,'Substation',' ',33.687275,-117.1460111,5.4338173245
1877,66,Escondido,San Diego County,0.0,0.0,'Substation',' ',33.06849724,-117.1413944,0.0
1878,66,San Diego,San Diego County,0.0,0.0,'Substation',' ',32.87607979,-117.1658958,0.0
1879,66,La Jolla,San Diego County,1.1954,6.60612,'Substation',' ',32.883611,-117.222466,7.896955848
1880,66,San Diego,San Diego County,0.54919,0.63494,'Substation',' ',32.67076687,-117.1147256,0.3487026985999999
1881,66,Chula Vista,San Diego County,1.23104,11.50851,'Substation',' ',32.5916948,-117.0585226,14.167436150399999
1882,66,San Diego,San Diego County,1.23104,0.0,'Substation',' ',32.56629513,-116.9443235,0.0
1883,66,Beale AFB,Yuba County,0.39915,0.0,'Substation',' ',39.11355687,-121.3330798,0.0
1884,66,Beale AFB,Yuba County,0.39915,0.0,'Substation',' ',39.09777864,-121.3373207,0.0
1885,115,Woodland,Yolo County,1.01299,0.8436,'Substation',' ',38.67863771,-121.7600408,0.8545583640000001
